probability_nonAMP	probability_AMP	predicted	seq_id
0.15375	0.8462500000000001	AMP	AMP1827
0.075	0.925	AMP	AMP1828
0.03125	0.96875	AMP	AMP1829
0.040625	0.959375	AMP	AMP1830
0.059375	0.940625	AMP	AMP1831
0.017499999999999998	0.9824999999999999	AMP	AMP1832
0.0	1.0	AMP	AMP1833
0.0	1.0	AMP	AMP1834
0.0	1.0	AMP	AMP1835
0.01875	0.98125	AMP	AMP1836
0.00625	0.99375	AMP	AMP1837
0.05	0.95	AMP	AMP1838
0.08541666666666667	0.9145833333333332	AMP	AMP1839
0.09375	0.90625	AMP	AMP1840
0.1421875	0.8578125	AMP	AMP1841
0.2044642857142857	0.7955357142857142	AMP	AMP1842
0.00625	0.99375	AMP	AMP1843
0.0	1.0	AMP	AMP1844
0.0	1.0	AMP	AMP1845
0.015625	0.984375	AMP	AMP1846
0.0125	0.9875	AMP	AMP1847
0.178125	0.821875	AMP	AMP1848
0.171875	0.828125	AMP	AMP1849
0.19544642857142858	0.8045535714285714	AMP	AMP1850
0.14791666666666667	0.8520833333333332	AMP	AMP1851
0.08125	0.91875	AMP	AMP1852
0.065625	0.934375	AMP	AMP1853
0.228125	0.771875	AMP	AMP1854
0.05625	0.94375	AMP	AMP1855
0.08875	0.9112500000000001	AMP	AMP1856
0.0	1.0	AMP	AMP1857
0.03125	0.96875	AMP	AMP1858
0.00625	0.99375	AMP	AMP1859
0.08489583333333332	0.9151041666666668	AMP	AMP1860
0.025	0.975	AMP	AMP1861
0.02708333333333333	0.9729166666666668	AMP	AMP1862
0.016666666666666666	0.9833333333333332	AMP	AMP1863
0.06041666666666666	0.9395833333333334	AMP	AMP1864
0.04375	0.95625	AMP	AMP1865
0.15572916666666664	0.8442708333333332	AMP	AMP1866
0.1375	0.8625	AMP	AMP1867
0.025	0.975	AMP	AMP1868
0.0671875	0.9328125	AMP	AMP1869
0.1484375	0.8515625	AMP	AMP1870
0.08541666666666667	0.9145833333333334	AMP	AMP1871
0.01875	0.98125	AMP	AMP1872
0.025	0.975	AMP	AMP1873
0.13125	0.86875	AMP	AMP1874
0.0	1.0	AMP	AMP1875
0.325	0.675	AMP	AMP1876
0.01875	0.98125	AMP	AMP1877
0.05	0.95	AMP	AMP1878
0.06875	0.93125	AMP	AMP1879
0.04375	0.95625	AMP	AMP1880
0.06875	0.93125	AMP	AMP1881
0.1625	0.8375	AMP	AMP1882
0.19375	0.80625	AMP	AMP1883
0.121875	0.878125	AMP	AMP1884
0.075	0.925	AMP	AMP1885
0.0375	0.9625	AMP	AMP1886
0.03125	0.96875	AMP	AMP1887
0.05833333333333333	0.9416666666666668	AMP	AMP1888
0.023958333333333335	0.9760416666666666	AMP	AMP1889
0.0	1.0	AMP	AMP1890
0.0	1.0	AMP	AMP1891
0.0	1.0	AMP	AMP1892
0.0	1.0	AMP	AMP1893
0.0	1.0	AMP	AMP1894
0.0125	0.9875	AMP	AMP1895
0.00625	0.99375	AMP	AMP1896
0.0	1.0	AMP	AMP1897
0.0	1.0	AMP	AMP1898
0.0	1.0	AMP	AMP1899
0.0	1.0	AMP	AMP1900
0.0	1.0	AMP	AMP1901
0.0	1.0	AMP	AMP1902
0.0	1.0	AMP	AMP1903
0.0	1.0	AMP	AMP1904
0.0	1.0	AMP	AMP1905
0.0	1.0	AMP	AMP1906
0.00625	0.99375	AMP	AMP1907
0.0	1.0	AMP	AMP1908
0.0	1.0	AMP	AMP1909
0.0	1.0	AMP	AMP1910
0.0	1.0	AMP	AMP1911
0.23125	0.76875	AMP	AMP1912
0.0125	0.9875	AMP	AMP1913
0.00625	0.99375	AMP	AMP1914
0.00625	0.99375	AMP	AMP1915
0.00625	0.99375	AMP	AMP1916
0.17916666666666664	0.8208333333333334	AMP	AMP1917
0.07927083333333333	0.9207291666666666	AMP	AMP1918
0.05625	0.94375	AMP	AMP1919
0.034375	0.965625	AMP	AMP1920
0.01875	0.98125	AMP	AMP1921
0.05	0.95	AMP	AMP1922
0.04375	0.95625	AMP	AMP1923
0.12375	0.87625	AMP	AMP1924
0.00625	0.99375	AMP	AMP1925
0.00625	0.99375	AMP	AMP1926
0.00625	0.99375	AMP	AMP1927
0.00625	0.99375	AMP	AMP1928
0.0	1.0	AMP	AMP1929
0.0	1.0	AMP	AMP1930
0.0	1.0	AMP	AMP1931
0.0	1.0	AMP	AMP1932
0.0	1.0	AMP	AMP1933
0.0	1.0	AMP	AMP1934
0.0	1.0	AMP	AMP1935
0.00625	0.99375	AMP	AMP1936
0.0	1.0	AMP	AMP1937
0.0	1.0	AMP	AMP1938
0.0	1.0	AMP	AMP1939
0.00625	0.99375	AMP	AMP1940
0.26029017857142844	0.7397098214285712	AMP	AMP1941
0.26029017857142844	0.7397098214285712	AMP	AMP1942
0.027083333333333338	0.9729166666666668	AMP	AMP1943
0.0	1.0	AMP	AMP1944
0.0625	0.9375	AMP	AMP1945
0.04375	0.95625	AMP	AMP1946
0.04375	0.95625	AMP	AMP1947
0.0375	0.9625	AMP	AMP1948
0.04427083333333333	0.9557291666666667	AMP	AMP1949
0.034375	0.965625	AMP	AMP1950
0.06770833333333333	0.9322916666666666	AMP	AMP1951
0.11927083333333335	0.8807291666666668	AMP	AMP1952
0.0375	0.9625	AMP	AMP1953
0.029166666666666664	0.9708333333333332	AMP	AMP1954
0.06458333333333333	0.9354166666666668	AMP	AMP1955
0.11875	0.88125	AMP	AMP1956
0.071875	0.928125	AMP	AMP1957
0.0375	0.9625	AMP	AMP1958
0.03125	0.96875	AMP	AMP1959
0.1890625	0.8109375	AMP	AMP1960
0.04895833333333333	0.9510416666666668	AMP	AMP1961
0.048854166666666664	0.9511458333333334	AMP	AMP1962
0.2125	0.7875	AMP	AMP1963
0.13541666666666669	0.8645833333333333	AMP	AMP1964
0.10416666666666666	0.8958333333333333	AMP	AMP1965
0.09270833333333332	0.9072916666666666	AMP	AMP1966
0.0375	0.9625	AMP	AMP1967
0.12629464285714284	0.873705357142857	AMP	AMP1968
0.47785714285714276	0.5221428571428572	AMP	AMP1969
0.09441964285714285	0.9055803571428569	AMP	AMP1970
0.04375	0.95625	AMP	AMP1971
0.03177083333333333	0.9682291666666668	AMP	AMP1972
0.022395833333333334	0.9776041666666668	AMP	AMP1973
0.025520833333333336	0.9744791666666666	AMP	AMP1974
0.05416666666666666	0.9458333333333334	AMP	AMP1975
0.10625	0.89375	AMP	AMP1976
0.09125000000000001	0.9087500000000001	AMP	AMP1977
0.07083333333333333	0.9291666666666666	AMP	AMP1978
0.075	0.925	AMP	AMP1979
0.0125	0.9875	AMP	AMP1980
0.0125	0.9875	AMP	AMP1981
0.01875	0.98125	AMP	AMP1982
0.02395833333333333	0.9760416666666668	AMP	AMP1983
0.10572916666666668	0.8942708333333333	AMP	AMP1984
0.084375	0.915625	AMP	AMP1985
0.12250000000000001	0.8775000000000001	AMP	AMP1986
0.4636458333333334	0.5363541666666666	AMP	AMP1987
0.45927083333333335	0.5407291666666667	AMP	AMP1988
0.19479166666666667	0.8052083333333332	AMP	AMP1989
0.059375	0.940625	AMP	AMP1990
0.08532738095238096	0.9146726190476189	AMP	AMP1991
0.0765625	0.9234375	AMP	AMP1992
0.02239583333333333	0.9776041666666666	AMP	AMP1993
0.05	0.95	AMP	AMP1994
0.06875	0.93125	AMP	AMP1995
0.05625	0.94375	AMP	AMP1996
0.022916666666666665	0.9770833333333334	AMP	AMP1997
0.029166666666666664	0.9708333333333334	AMP	AMP1998
0.125	0.875	AMP	AMP1999
0.06583333333333333	0.9341666666666668	AMP	AMP2000
0.0875	0.9125	AMP	AMP2001
0.13333333333333333	0.8666666666666666	AMP	AMP2002
0.11875	0.88125	AMP	AMP2003
0.04375	0.95625	AMP	AMP2004
0.04375	0.95625	AMP	AMP2005
0.06458333333333334	0.9354166666666666	AMP	AMP2006
0.4926190476190476	0.5073809523809524	AMP	AMP2007
0.03979166666666666	0.9602083333333333	AMP	AMP2008
0.04375	0.95625	AMP	AMP2009
0.04375	0.95625	AMP	AMP2010
0.029166666666666664	0.9708333333333334	AMP	AMP2011
0.05	0.95	AMP	AMP2012
0.1	0.9	AMP	AMP2013
0.075	0.925	AMP	AMP2014
0.09375	0.90625	AMP	AMP2015
0.01875	0.98125	AMP	AMP2016
0.01875	0.98125	AMP	AMP2017
0.184375	0.815625	AMP	AMP2018
0.17291666666666666	0.8270833333333332	AMP	AMP2019
0.00625	0.99375	AMP	AMP2020
0.17895833333333336	0.8210416666666667	AMP	AMP2021
0.04375	0.95625	AMP	AMP2022
0.08125	0.91875	AMP	AMP2023
0.0125	0.9875	AMP	AMP2024
0.0203125	0.9796875	AMP	AMP2025
0.0125	0.9875	AMP	AMP2026
0.04375	0.95625	AMP	AMP2027
0.05625	0.94375	AMP	AMP2028
0.025	0.975	AMP	AMP2029
0.01875	0.98125	AMP	AMP2030
0.2011458333333333	0.7988541666666668	AMP	AMP2031
0.4720535714285716	0.5279464285714285	AMP	AMP2032
0.4836755952380952	0.5163244047619048	AMP	AMP2033
0.07708333333333332	0.9229166666666668	AMP	AMP2034
0.5185119047619047	0.4814880952380952	nonAMP	AMP2035
0.11729166666666668	0.8827083333333334	AMP	AMP2036
0.13854166666666667	0.8614583333333334	AMP	AMP2037
0.15186011904761904	0.848139880952381	AMP	AMP2038
0.059375	0.940625	AMP	AMP2039
0.15791666666666665	0.8420833333333334	AMP	AMP2040
0.1	0.9	AMP	AMP2041
0.48477678571428584	0.5152232142857143	AMP	AMP2042
0.15989583333333335	0.8401041666666667	AMP	AMP2043
0.05208333333333333	0.9479166666666667	AMP	AMP2044
0.1125	0.8875	AMP	AMP2045
0.041249999999999995	0.9587499999999999	AMP	AMP2046
0.125	0.875	AMP	AMP2047
0.03958333333333333	0.9604166666666668	AMP	AMP2048
0.0	1.0	AMP	AMP2049
0.00625	0.99375	AMP	AMP2050
0.00625	0.99375	AMP	AMP2051
0.0375	0.9625	AMP	AMP2052
0.00625	0.99375	AMP	AMP2053
0.00625	0.99375	AMP	AMP2054
0.0	1.0	AMP	AMP2055
0.00625	0.99375	AMP	AMP2056
0.00625	0.99375	AMP	AMP2057
0.0	1.0	AMP	AMP2058
0.05	0.95	AMP	AMP2059
0.04583333333333333	0.9541666666666666	AMP	AMP2060
0.042708333333333334	0.9572916666666668	AMP	AMP2061
0.028125	0.971875	AMP	AMP2062
0.0375	0.9625	AMP	AMP2063
0.1296875	0.8703125	AMP	AMP2064
0.11708333333333336	0.8829166666666668	AMP	AMP2065
0.225	0.775	AMP	AMP2066
0.0875	0.9125	AMP	AMP2067
0.2385416666666667	0.7614583333333333	AMP	AMP2068
0.1421875	0.8578125	AMP	AMP2069
0.07114583333333332	0.9288541666666668	AMP	AMP2070
0.0753125	0.9246874999999999	AMP	AMP2071
0.046875	0.953125	AMP	AMP2072
0.11937500000000001	0.880625	AMP	AMP2073
0.1109375	0.8890625	AMP	AMP2074
0.06874999999999999	0.93125	AMP	AMP2075
0.109375	0.890625	AMP	AMP2076
0.05625	0.94375	AMP	AMP2077
0.075	0.925	AMP	AMP2078
0.04375	0.95625	AMP	AMP2079
0.08125	0.91875	AMP	AMP2080
0.109375	0.890625	AMP	AMP2081
0.0375	0.9625	AMP	AMP2082
0.040625	0.959375	AMP	AMP2083
0.09385416666666666	0.9061458333333334	AMP	AMP2084
0.16875	0.83125	AMP	AMP2085
0.26822916666666663	0.7317708333333333	AMP	AMP2086
0.30625	0.69375	AMP	AMP2087
0.3	0.7	AMP	AMP2088
0.03125	0.96875	AMP	AMP2089
0.03125	0.96875	AMP	AMP2090
0.0625	0.9375	AMP	AMP2091
0.05625	0.94375	AMP	AMP2092
0.06875	0.93125	AMP	AMP2093
0.23125	0.76875	AMP	AMP2094
0.2375	0.7625	AMP	AMP2095
0.35	0.65	AMP	AMP2096
0.00625	0.99375	AMP	AMP2097
0.00625	0.99375	AMP	AMP2098
0.275	0.725	AMP	AMP2099
0.12875	0.8712500000000001	AMP	AMP2100
0.15177083333333335	0.8482291666666665	AMP	AMP2101
0.2125	0.7875	AMP	AMP2102
0.1875	0.8125	AMP	AMP2103
0.15625	0.84375	AMP	AMP2104
0.21875	0.78125	AMP	AMP2105
0.30625	0.69375	AMP	AMP2106
0.15625	0.84375	AMP	AMP2107
0.19375	0.80625	AMP	AMP2108
0.125	0.875	AMP	AMP2109
0.090625	0.909375	AMP	AMP2110
0.05625	0.94375	AMP	AMP2111
0.1625	0.8375	AMP	AMP2112
0.01875	0.98125	AMP	AMP2113
0.03125	0.96875	AMP	AMP2114
0.30625	0.69375	AMP	AMP2115
0.3875	0.6125	AMP	AMP2116
0.2604166666666667	0.7395833333333334	AMP	AMP2117
0.225	0.775	AMP	AMP2118
0.1375	0.8625	AMP	AMP2119
0.00625	0.99375	AMP	AMP2120
0.04375	0.95625	AMP	AMP2121
0.0125	0.9875	AMP	AMP2122
0.00625	0.99375	AMP	AMP2123
0.00625	0.99375	AMP	AMP2124
0.35625	0.64375	AMP	AMP2125
0.175	0.825	AMP	AMP2126
0.01875	0.98125	AMP	AMP2127
0.01875	0.98125	AMP	AMP2128
0.0125	0.9875	AMP	AMP2129
0.0	1.0	AMP	AMP2130
0.20625	0.79375	AMP	AMP2131
0.125	0.875	AMP	AMP2132
0.15625	0.84375	AMP	AMP2133
0.23125	0.76875	AMP	AMP2134
0.1875	0.8125	AMP	AMP2135
0.18125	0.81875	AMP	AMP2136
0.175	0.825	AMP	AMP2137
0.15	0.85	AMP	AMP2138
0.275	0.725	AMP	AMP2139
0.18125	0.81875	AMP	AMP2140
0.2375	0.7625	AMP	AMP2141
0.3125	0.6875	AMP	AMP2142
0.26875	0.73125	AMP	AMP2143
0.1625	0.8375	AMP	AMP2144
0.275	0.725	AMP	AMP2145
0.18125	0.81875	AMP	AMP2146
0.1375	0.8625	AMP	AMP2147
0.21875	0.78125	AMP	AMP2148
0.30625	0.69375	AMP	AMP2149
0.2375	0.7625	AMP	AMP2150
0.05	0.95	AMP	AMP2151
0.12625	0.87375	AMP	AMP2152
0.24375	0.75625	AMP	AMP2153
0.309375	0.690625	AMP	AMP2154
0.5671577380952382	0.43284226190476194	nonAMP	AMP2155
0.3020833333333333	0.6979166666666666	AMP	AMP2156
0.30625	0.69375	AMP	AMP2157
0.15	0.85	AMP	AMP2158
0.125	0.875	AMP	AMP2159
0.24375	0.75625	AMP	AMP2160
0.3625	0.6375	AMP	AMP2161
0.06875	0.93125	AMP	AMP2162
0.09375	0.90625	AMP	AMP2163
0.1625	0.8375	AMP	AMP2164
0.0625	0.9375	AMP	AMP2165
0.05625	0.94375	AMP	AMP2166
0.25625	0.74375	AMP	AMP2167
0.03125	0.96875	AMP	AMP2168
0.08125	0.91875	AMP	AMP2169
0.3232291666666666	0.6767708333333332	AMP	AMP2170
0.5683333333333331	0.4316666666666665	nonAMP	AMP2171
0.3	0.7	AMP	AMP2172
0.3125	0.6875	AMP	AMP2173
0.075	0.925	AMP	AMP2174
0.04375	0.95625	AMP	AMP2175
0.03125	0.96875	AMP	AMP2176
0.13125	0.86875	AMP	AMP2177
0.15	0.85	AMP	AMP2178
0.4	0.6	AMP	AMP2179
0.325	0.675	AMP	AMP2180
0.05	0.95	AMP	AMP2181
0.36875	0.63125	AMP	AMP2182
0.19375	0.80625	AMP	AMP2183
0.2875	0.7125	AMP	AMP2184
0.325	0.675	AMP	AMP2185
0.2979166666666667	0.7020833333333334	AMP	AMP2186
0.1375	0.8625	AMP	AMP2187
0.175	0.825	AMP	AMP2188
0.3125	0.6875	AMP	AMP2189
0.15	0.85	AMP	AMP2190
0.25625	0.74375	AMP	AMP2191
0.10416666666666666	0.8958333333333333	AMP	AMP2192
0.234375	0.765625	AMP	AMP2193
0.02708333333333333	0.9729166666666668	AMP	AMP2194
0.20625	0.79375	AMP	AMP2195
0.078125	0.921875	AMP	AMP2196
0.075	0.925	AMP	AMP2197
0.14375	0.85625	AMP	AMP2198
0.09375	0.90625	AMP	AMP2199
0.21000000000000002	0.79	AMP	AMP2200
0.04479166666666666	0.9552083333333334	AMP	AMP2201
0.019166666666666665	0.9808333333333332	AMP	AMP2202
0.0375	0.9625	AMP	AMP2203
0.025	0.975	AMP	AMP2204
0.09375	0.90625	AMP	AMP2205
0.115625	0.884375	AMP	AMP2206
0.228125	0.771875	AMP	AMP2207
0.065625	0.934375	AMP	AMP2208
0.0375	0.9625	AMP	AMP2209
0.0875	0.9125	AMP	AMP2210
0.11875	0.88125	AMP	AMP2211
0.16375	0.83625	AMP	AMP2212
0.0125	0.9875	AMP	AMP2213
0.07604166666666666	0.9239583333333334	AMP	AMP2214
0.18645833333333334	0.8135416666666668	AMP	AMP2215
0.11875	0.88125	AMP	AMP2216
0.06875	0.93125	AMP	AMP2217
0.19791666666666666	0.8020833333333334	AMP	AMP2218
0.075	0.925	AMP	AMP2219
0.08125	0.91875	AMP	AMP2220
0.13625	0.8637499999999999	AMP	AMP2221
0.12291666666666665	0.8770833333333332	AMP	AMP2222
0.05	0.95	AMP	AMP2223
0.121875	0.878125	AMP	AMP2224
0.0796875	0.9203125	AMP	AMP2225
0.0140625	0.9859375	AMP	AMP2226
0.125	0.875	AMP	AMP2227
0.0125	0.9875	AMP	AMP2228
0.025	0.975	AMP	AMP2229
0.01875	0.98125	AMP	AMP2230
0.0078125	0.9921875	AMP	AMP2231
0.27291666666666664	0.7270833333333333	AMP	AMP2232
0.075	0.925	AMP	AMP2233
0.0375	0.9625	AMP	AMP2234
0.1375	0.8625	AMP	AMP2235
0.17427083333333335	0.8257291666666665	AMP	AMP2236
0.4109374999999999	0.5890625	AMP	AMP2237
0.1171875	0.8828125	AMP	AMP2238
0.1125	0.8875	AMP	AMP2239
0.09270833333333332	0.9072916666666666	AMP	AMP2240
0.4858630952380952	0.5141369047619048	AMP	AMP2241
0.04375	0.95625	AMP	AMP2242
0.025	0.975	AMP	AMP2243
0.0625	0.9375	AMP	AMP2244
0.2208333333333333	0.7791666666666667	AMP	AMP2245
0.15	0.85	AMP	AMP2246
0.18125	0.81875	AMP	AMP2247
0.13333333333333333	0.8666666666666668	AMP	AMP2248
0.24333333333333332	0.7566666666666667	AMP	AMP2249
0.12708333333333333	0.8729166666666668	AMP	AMP2250
0.0375	0.9625	AMP	AMP2251
0.0125	0.9875	AMP	AMP2252
0.00625	0.99375	AMP	AMP2253
0.00625	0.99375	AMP	AMP2254
0.00625	0.99375	AMP	AMP2255
0.00625	0.99375	AMP	AMP2256
0.00625	0.99375	AMP	AMP2257
0.028125	0.971875	AMP	AMP2258
0.1625	0.8375	AMP	AMP2259
0.0984375	0.9015625	AMP	AMP2260
0.13541666666666666	0.8645833333333334	AMP	AMP2261
0.11000000000000001	0.89	AMP	AMP2262
0.08125	0.91875	AMP	AMP2263
0.06875	0.93125	AMP	AMP2264
0.246875	0.753125	AMP	AMP2265
0.1	0.9	AMP	AMP2266
0.0859375	0.9140625	AMP	AMP2267
0.0375	0.9625	AMP	AMP2268
0.05	0.95	AMP	AMP2269
0.05625	0.94375	AMP	AMP2270
0.15833333333333333	0.8416666666666668	AMP	AMP2271
0.065625	0.934375	AMP	AMP2272
0.16145833333333334	0.8385416666666666	AMP	AMP2273
0.2072916666666667	0.7927083333333333	AMP	AMP2274
0.12875	0.8712500000000001	AMP	AMP2275
0.00625	0.99375	AMP	AMP2276
0.0125	0.9875	AMP	AMP2277
0.00625	0.99375	AMP	AMP2278
0.1125	0.8875	AMP	AMP2279
0.20625	0.79375	AMP	AMP2280
0.034375	0.965625	AMP	AMP2281
0.04791666666666667	0.9520833333333332	AMP	AMP2282
0.0375	0.9625	AMP	AMP2283
0.06875	0.93125	AMP	AMP2284
0.0375	0.9625	AMP	AMP2285
0.05625	0.94375	AMP	AMP2286
0.021875	0.978125	AMP	AMP2287
0.0125	0.9875	AMP	AMP2288
0.05625	0.94375	AMP	AMP2289
0.0	1.0	AMP	AMP2290
0.0	1.0	AMP	AMP2291
0.0	1.0	AMP	AMP2292
0.00625	0.99375	AMP	AMP2293
0.0078125	0.9921875	AMP	AMP2294
0.00625	0.99375	AMP	AMP2295
0.05	0.95	AMP	AMP2296
0.04375	0.95625	AMP	AMP2297
0.0625	0.9375	AMP	AMP2298
0.09375	0.90625	AMP	AMP2299
0.0671875	0.9328125	AMP	AMP2300
0.04375	0.95625	AMP	AMP2301
0.01875	0.98125	AMP	AMP2302
0.21875	0.78125	AMP	AMP2303
0.125	0.875	AMP	AMP2304
0.0125	0.9875	AMP	AMP2305
0.00625	0.99375	AMP	AMP2306
0.0125	0.9875	AMP	AMP2307
0.00625	0.99375	AMP	AMP2308
0.025	0.975	AMP	AMP2309
0.08958333333333332	0.9104166666666668	AMP	AMP2310
0.16919642857142855	0.8308035714285715	AMP	AMP2311
0.035416666666666666	0.9645833333333333	AMP	AMP2312
0.04375	0.95625	AMP	AMP2313
0.15833333333333335	0.8416666666666668	AMP	AMP2314
0.121875	0.878125	AMP	AMP2315
0.18541666666666665	0.8145833333333334	AMP	AMP2316
0.06875	0.93125	AMP	AMP2317
0.025	0.975	AMP	AMP2318
0.0375	0.9625	AMP	AMP2319
0.01875	0.98125	AMP	AMP2320
0.5493005952380953	0.45069940476190473	nonAMP	AMP2321
0.046875	0.953125	AMP	AMP2322
0.04333333333333333	0.9566666666666668	AMP	AMP2323
0.015625	0.984375	AMP	AMP2324
0.4712152777777778	0.5287847222222222	AMP	AMP2325
0.09375	0.90625	AMP	AMP2326
0.03125	0.96875	AMP	AMP2327
0.11830357142857144	0.8816964285714285	AMP	AMP2328
0.0125	0.9875	AMP	AMP2329
0.140625	0.859375	AMP	AMP2330
0.11875	0.88125	AMP	AMP2331
0.11041666666666665	0.8895833333333332	AMP	AMP2332
0.025	0.975	AMP	AMP2333
0.035416666666666666	0.9645833333333333	AMP	AMP2334
0.075	0.925	AMP	AMP2335
0.01875	0.98125	AMP	AMP2336
0.0125	0.9875	AMP	AMP2337
0.1625	0.8375	AMP	AMP2338
0.00625	0.99375	AMP	AMP2339
0.00625	0.99375	AMP	AMP2340
0.04375	0.95625	AMP	AMP2341
0.00625	0.99375	AMP	AMP2342
0.0	1.0	AMP	AMP2343
0.075	0.925	AMP	AMP2344
0.025	0.975	AMP	AMP2345
0.03697916666666667	0.9630208333333332	AMP	AMP2346
0.04791666666666667	0.9520833333333334	AMP	AMP2347
0.03125	0.96875	AMP	AMP2348
0.034375	0.965625	AMP	AMP2349
0.04375	0.95625	AMP	AMP2350
0.01875	0.98125	AMP	AMP2351
0.0625	0.9375	AMP	AMP2352
0.0625	0.9375	AMP	AMP2353
0.0953125	0.9046875	AMP	AMP2354
0.18463541666666666	0.8153645833333332	AMP	AMP2355
0.11937499999999998	0.8806249999999999	AMP	AMP2356
0.07395833333333333	0.9260416666666667	AMP	AMP2357
0.1375	0.8625	AMP	AMP2358
0.08177083333333332	0.9182291666666667	AMP	AMP2359
0.042083333333333334	0.9579166666666665	AMP	AMP2360
0.17052083333333334	0.8294791666666669	AMP	AMP2361
0.01	0.99	AMP	AMP2362
0.01875	0.98125	AMP	AMP2363
0.00625	0.99375	AMP	AMP2364
0.09875	0.9012499999999999	AMP	AMP2365
0.00625	0.99375	AMP	AMP2366
0.0	1.0	AMP	AMP2367
0.025	0.975	AMP	AMP2368
0.128125	0.871875	AMP	AMP2369
0.08125	0.91875	AMP	AMP2370
0.059375	0.940625	AMP	AMP2371
0.163125	0.8368749999999998	AMP	AMP2372
0.07541666666666666	0.9245833333333333	AMP	AMP2373
0.01875	0.98125	AMP	AMP2374
0.025	0.975	AMP	AMP2375
0.00625	0.99375	AMP	AMP2376
0.01875	0.98125	AMP	AMP2377
0.01875	0.98125	AMP	AMP2378
0.115625	0.884375	AMP	AMP2379
0.03125	0.96875	AMP	AMP2380
0.040625	0.959375	AMP	AMP2381
0.00625	0.99375	AMP	AMP2382
0.13541666666666666	0.8645833333333333	AMP	AMP2383
0.00625	0.99375	AMP	AMP2384
0.11041666666666665	0.8895833333333332	AMP	AMP2385
0.025	0.975	AMP	AMP2386
0.03125	0.96875	AMP	AMP2387
0.052083333333333336	0.9479166666666666	AMP	AMP2388
0.06458333333333334	0.9354166666666666	AMP	AMP2389
0.0125	0.9875	AMP	AMP2390
0.051041666666666666	0.9489583333333332	AMP	AMP2391
0.1981570512820513	0.8018429487179486	AMP	AMP2392
0.0125	0.9875	AMP	AMP2393
0.05625	0.94375	AMP	AMP2394
0.03083333333333333	0.9691666666666666	AMP	AMP2395
0.09375	0.90625	AMP	AMP2396
0.2041666666666667	0.7958333333333333	AMP	AMP2397
0.14375	0.85625	AMP	AMP2398
0.1625	0.8375	AMP	AMP2399
0.021875	0.978125	AMP	AMP2400
0.15625	0.84375	AMP	AMP2401
0.00625	0.99375	AMP	AMP2402
0.00625	0.99375	AMP	AMP2403
0.0875	0.9125	AMP	AMP2404
0.05	0.95	AMP	AMP2405
0.06541666666666665	0.9345833333333335	AMP	AMP2406
0.0125	0.9875	AMP	AMP2407
0.0125	0.9875	AMP	AMP2408
0.014583333333333332	0.9854166666666666	AMP	AMP2409
0.00625	0.99375	AMP	AMP2410
0.01875	0.98125	AMP	AMP2411
0.0125	0.9875	AMP	AMP2412
0.15625	0.84375	AMP	AMP2413
0.11425595238095236	0.8857440476190476	AMP	AMP2414
0.1375	0.8625	AMP	AMP2415
0.171875	0.828125	AMP	AMP2416
0.15625	0.84375	AMP	AMP2417
0.05625	0.94375	AMP	AMP2418
0.0421875	0.9578125	AMP	AMP2419
0.128125	0.871875	AMP	AMP2420
0.06875	0.93125	AMP	AMP2421
0.014583333333333332	0.9854166666666668	AMP	AMP2422
0.2225	0.7775000000000001	AMP	AMP2423
0.637938988095238	0.36206101190476214	nonAMP	AMP2424
0.6145833333333336	0.38541666666666685	nonAMP	AMP2425
0.025	0.975	AMP	AMP2426
0.121875	0.878125	AMP	AMP2427
0.15625000000000003	0.84375	AMP	AMP2428
0.06458333333333335	0.9354166666666666	AMP	AMP2429
0.04375	0.95625	AMP	AMP2430
0.196875	0.803125	AMP	AMP2431
0.054166666666666675	0.9458333333333334	AMP	AMP2432
0.08125	0.91875	AMP	AMP2433
0.0625	0.9375	AMP	AMP2434
0.03125	0.96875	AMP	AMP2435
0.04375	0.95625	AMP	AMP2436
0.025	0.975	AMP	AMP2437
0.0	1.0	AMP	AMP2438
0.128125	0.871875	AMP	AMP2439
0.05	0.95	AMP	AMP2440
0.10625	0.89375	AMP	AMP2441
0.0625	0.9375	AMP	AMP2442
0.06333333333333332	0.9366666666666668	AMP	AMP2443
0.109375	0.890625	AMP	AMP2444
0.05625	0.94375	AMP	AMP2445
0.13187500000000002	0.868125	AMP	AMP2446
0.1375	0.8625	AMP	AMP2447
0.096875	0.903125	AMP	AMP2448
0.08020833333333333	0.9197916666666666	AMP	AMP2449
0.03125	0.96875	AMP	AMP2450
0.059375	0.940625	AMP	AMP2451
0.0625	0.9375	AMP	AMP2452
0.007291666666666667	0.9927083333333332	AMP	AMP2453
0.007291666666666667	0.9927083333333332	AMP	AMP2454
0.078125	0.921875	AMP	AMP2455
0.0875	0.9125	AMP	AMP2456
0.07239583333333333	0.9276041666666668	AMP	AMP2457
0.0984375	0.9015625	AMP	AMP2458
0.071875	0.928125	AMP	AMP2459
0.23541666666666666	0.7645833333333334	AMP	AMP2460
0.4644791666666667	0.5355208333333332	AMP	AMP2461
0.028125	0.971875	AMP	AMP2462
0.025	0.975	AMP	AMP2463
0.05625	0.94375	AMP	AMP2464
0.05833333333333333	0.9416666666666668	AMP	AMP2465
0.125	0.875	AMP	AMP2466
0.1	0.9	AMP	AMP2467
0.10625	0.89375	AMP	AMP2468
0.16239583333333335	0.8376041666666667	AMP	AMP2469
0.221875	0.778125	AMP	AMP2470
0.44302083333333336	0.5569791666666668	AMP	AMP2471
